上学不求人，首付10万，长征路37中划片，实英小区，看房方便,清河口街道制漆厂家属院   樊城-火车站-长征路,王家台小区实英小区   樊城-火车站-丹江路30号,41万
急急急单价8000多买鼎府精装大4房 满二南北通透无遮挡,2室2厅|70m²|共5层|2002年建造,连山鼎府   高新区-悦活荟-阳光路2号,111万
吾悦广场新五中商圈 长虹北路长虹官邸别墅,2室2厅|70m²|共5层|2002年建造,长虹观邸(别墅)   樊城-万达广场-长虹北路,185万
长征路 标准两室,襄阳市襄州区教体局家属院   樊城-火车站-春园西路35号,清河口街道制漆厂家属院   樊城-火车站-长征路,49万
急急急 急售首付15万 中医院对面 邮政局家属院 精装两室,襄阳市襄州区教体局家属院   樊城-火车站-春园西路35号,邮政局家属院   樊城-火车站-春风巷149号,67万
无中折费用 出售汉水华城 装修好未住过 三室两厅 即买即住,4室2厅|133m²|共5层|2002年建造,汉水华城   樊城-武商沃尔玛-长虹路,158万
王家台小区实英小区 42平 精装修 满五 住房 1室1厅,4室2厅|133m²|共5层|2002年建造,王家台小区实英小区   樊城-火车站-丹江路30号,41万
上学不求人，首付12万，长征路37中划片，实英小区，满五,中铁十一局机关大院   樊城-万达广场-七里河路2号,王家台小区实英小区   樊城-火车站-丹江路30号,40万
满五 住房 66万 南北通透 邮政局家属院 68平 2室1,中铁十一局机关大院   樊城-万达广场-七里河路2号,邮政局家属院   樊城-火车站-春风巷149号,67万
华洋堂商圈 37中划片实英小区42.6平41万,4室2厅|154m²|共4层|2016年建造,王家台小区实英小区   樊城-火车站-丹江路30号,41万
满五 住房 1室1厅 精装修 王家台小区实英小区 南北通透,4室2厅|154m²|共4层|2016年建造,王家台小区实英小区   樊城-火车站-丹江路30号,42万
人民路小学划片送8万全新精装修天元四季城沃尔玛武商,襄烟朝阳路家属区   樊城-武商沃尔玛-朝阳路21号,襄烟朝阳路家属区   樊城-武商沃尔玛-朝阳路21号,50万
新上急卖万达广场松鹤路小学诸葛亮中学划片首付低小区改造一新,襄烟朝阳路家属区   樊城-武商沃尔玛-朝阳路21号,绒线厂家属院   樊城-火车站-长汉路,60万
急急急 急售首付15万 中医院对面 邮政局家属院 精装两室,2室2厅|55m²|共5层|2000年建造,邮政局家属院   樊城-火车站-春风巷149号,67万
"精装两房，直接领包入住，出行方便,户型方正",2室2厅|55m²|共5层|2000年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,78万
上学不求人 37中 华洋堂对面 实英小学 精装1室 黄晶楼层,绒线厂家属院   樊城-火车站-长汉路,王家台小区实英小区   樊城-火车站-丹江路30号,41万
大庆东路制漆厂家属院一室一厅三楼只售25万,绒线厂家属院   樊城-火车站-长汉路,清河口街道制漆厂家属院   樊城-火车站-长征路,25万
联排叠墅160平2层长虹观邸185万送车位储藏室42中學区房,2室1厅|85m²|共5层|2002年建造,长虹观邸(别墅)   樊城-万达广场-长虹北路,185万
悦活荟旁 鼎府精装修四室 单价低至8200 错过拍大腿满二,2室1厅|85m²|共5层|2002年建造,连山鼎府   高新区-悦活荟-阳光路2号,111万
34中二汽转盘鼎府豪装暖气 婚房 大4房南北通透 满二,邮政局家属院   樊城-火车站-春风巷149号,连山鼎府   高新区-悦活荟-阳光路2号,120万
真 实房源！东津世纪城 4中学 区，低 价出售 业主外地置业,邮政局家属院   樊城-火车站-春风巷149号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,86万
无中折费用 出售汉水华城 装修好未住过 三室两厅 即买即住,2室2厅|88m²|低层(共27层)|2014年建造,汉水华城   樊城-武商沃尔玛-长虹路,158万
首付6万 襄州四中 汇文中学 附近学位房 应急出售,2室2厅|88m²|低层(共27层)|2014年建造,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,27万
鼎府一室双阳台带装修 满两年,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,连山鼎府   高新区-悦活荟-阳光路2号,50万
沃尔玛南国风华路家属院简装金典一室划片人民路小学21中学,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,橡胶厂家属院   樊城-火车站-风华路24号,32万
随时看房 二汽老区 两房两厅 南北通透 户型方正 带暖气,1室1厅|42m²|共4层|2002年建造,二汽老区   高新区-大润发广场-东风汽车大道30号,53万
万山轴承厂1室一厅万山医院旁,1室1厅|42m²|共4层|2002年建造,轴承厂家属区   襄城-广电中心-轴承一路、轴承二路,30万
阜家好房源轴承厂小面积满五 税少,王家台小区实英小区   樊城-火车站-丹江路30号,轴承厂家属区   襄城-广电中心-轴承一路、轴承二路,30万
东津世纪城四中对面精装小两房送装修送家具家电买了就可拎包入住,王家台小区实英小区   樊城-火车站-丹江路30号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,69万
轴承厂家属院环境优美交通便利,1室1厅|34m²|共5层|1990年建造,轴承厂家属区   襄城-广电中心-轴承一路、轴承二路,31万
37中片 1室1厅 满五 41万 42平 实英小区,1室1厅|34m²|共5层|1990年建造,王家台小区实英小区   樊城-火车站-丹江路30号,41万
捡漏63万88平方东津世纪城楼层不高看房有钥匙业主缺钱急售,清河口街道制漆厂家属院   樊城-火车站-长征路,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,63万
35万豪华装修四室 连山鼎府135平120万急售,清河口街道制漆厂家属院   樊城-火车站-长征路,连山鼎府   高新区-悦活荟-阳光路2号,120万
人民路沃尔玛附近39中襄棉北院48平1楼带院子,4室2厅|160m²|共4层|2014年建造,襄棉北院   樊城-武商沃尔玛-人民路251号,40万
栖溪小镇中国院子中豪对面别墅独门独院合院性价比高,4室2厅|160m²|共4层|2014年建造,栖溪小镇   樊城-火车站-邓城大道特7号,310万
东津世纪城 四中对面 三室毛坯单价7100,长虹观邸(别墅)   樊城-万达广场-长虹北路,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,72万
必看好房丨明星楼盘 三期纯毛坯 三开间朝南紧凑型三房 有钥匙,长虹观邸(别墅)   樊城-万达广场-长虹北路,汉水华城   樊城-武商沃尔玛-长虹路,122万
东津世纪城一楼带花园毛坯小三室诚意出售,4室2厅|135m²|低层(共32层)|2014年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,90万
东津世纪城3房精装修4中学校对面小区大门口位置好采光好急售,4室2厅|135m²|低层(共32层)|2014年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,98万
14区一楼送超大花园，三房两厅两卫， 大花园户型,连山鼎府   高新区-悦活荟-阳光路2号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,105万
东津世纪城102平毛坯3室四中旁采光好视野开阔,连山鼎府   高新区-悦活荟-阳光路2号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,76.5万
东津世纪城14区交通方便中小学大三房毛坯诚心出售,4室2厅|136m²|低层(共32层)|2015年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,76万
东津世纪城117平一楼带50多平大花园，随意装修，房本在手！,4室2厅|136m²|低层(共32层)|2015年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,103万
急售 117平 学區房 家电家私齐全 拎包入住,连山鼎府   高新区-悦活荟-阳光路2号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,99万
今早降价低于市场价 一楼 可正常首付 边户看房方便东津世纪城,连山鼎府   高新区-悦活荟-阳光路2号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,70万
东津三室学區房，餐客一体，无浪费面积，随意装修，看房方便！,2室2厅|102m²|低层(共26层)|2017年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,74万
世纪城一楼带花园经典毛坏二室无浪费面积,2室2厅|102m²|低层(共26层)|2017年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,77万
汉水锦苑3室2厅1卫110.0平米,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,汉水华城   樊城-武商沃尔玛-长虹路,143万
四中高中部 3室1厅1卫 72.0平米 102.00万元,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,襄樊四中教师生活区   襄城-凯地广场-荆州街103号,102万
劳动就业局家属院 3室2厅1卫 85.9平米,3室2厅|131m²|共1层|2017年建造,襄城区劳动就业管理局家属院   襄城-凯地广场-内环路224号,109.2万
满2！ 檀溪秀园精装3室 房源 赠送家具家电 山水家园旁,3室2厅|131m²|共1层|2017年建造,山水檀溪秀园   襄城-广电中心-檀溪路,170万
无中折费用 出售汉水华城 装修好未住过 三室两厅 即买即住,汉水华城   樊城-武商沃尔玛-长虹路,汉水华城   樊城-武商沃尔玛-长虹路,158万
划人民路小学 小两室 拎包入住 有停车位 包税,汉水华城   樊城-武商沃尔玛-长虹路,襄烟朝阳路家属区   樊城-武商沃尔玛-朝阳路21号,50万
东津世纪城新上，88平两室精装修，低层接地气，,2室1厅|57m²|共5层|1996年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,78万
37中學区房 实英小区 40万 42平1室1厅 满五 住房,2室1厅|57m²|共5层|1996年建造,王家台小区实英小区   樊城-火车站-丹江路30号,41万
复式叠拼别墅！送地下车库！万达商圈长虹观邸，把边户型采光好,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,长虹观邸(别墅)   樊城-万达广场-长虹北路,180万
轴承厂家属区环境优美交通便利,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,轴承厂家属区   襄城-广电中心-轴承一路、轴承二路,30万
王家台小区实英小区 42平 精装修 满五 住房 1室1厅,1室1厅|57m²|低层(共33层)|2012年建造,王家台小区实英小区   樊城-火车站-丹江路30号,41万
沃尔玛南国风华路家属院简装金典一室划片人民路小学21中学,1室1厅|57m²|低层(共33层)|2012年建造,橡胶厂家属院   樊城-火车站-风华路24号,32万
东津世纪城 三室毛坯单价7100 房主工作调动便宜出售,连山鼎府   高新区-悦活荟-阳光路2号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,72万
东津14区带40平左右花园户型通透采光好,连山鼎府   高新区-悦活荟-阳光路2号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,105万
东津世纪城117平3室南北通透一楼带花园花园面积50平左右,1室1厅|49m²|共5层|1998年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,110万
东津世纪城1楼带50平大花园业主挥泪急售学校对面随时看房,1室1厅|49m²|共5层|1998年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,104万
东津世纪城102平毛坯3室四中旁采光好视野开阔,橡胶厂家属院   樊城-火车站-风华路24号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,76.5万
东津世纪城88平一楼带花园面积30平左右 经典两室全南户型,橡胶厂家属院   樊城-火车站-风华路24号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,77万
无中折费用 出售汉水华城 装修好未住过 三室两厅 即买即住,2室2厅|58m²|共5层|2000年建造,汉水华城   樊城-武商沃尔玛-长虹路,158万
上学不求人，首付12万，长征路37中划片，实英小区，满五,2室2厅|58m²|共5层|2000年建造,王家台小区实英小区   樊城-火车站-丹江路30号,40万
上学不求人，首付10万，长征路37中划片，实英小区，看房方便,二汽老区   高新区-大润发广场-东风汽车大道30号,王家台小区实英小区   樊城-火车站-丹江路30号,41万
东津世纪城 四中对面 三室毛坯 单价7100 价格很便宜,二汽老区   高新区-大润发广场-东风汽车大道30号,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,72万
华洋堂商圈 37中划片实英小区42.6平41万,1室1厅|45m²|共4层|1990年建造,王家台小区实英小区   樊城-火车站-丹江路30号,41万
满五 住房 1室1厅 精装修 王家台小区实英小区 南北通透,1室1厅|45m²|共4层|1990年建造,王家台小区实英小区   樊城-火车站-丹江路30号,42万
四中高中部 3室1厅1卫 72.0平米 102.00万元,襄樊四中教师生活区   襄城-凯地广场-荆州街103号,襄樊四中教师生活区   襄城-凯地广场-荆州街103号,102万
劳动就业局家属院 3室2厅1卫 85.9平米,襄樊四中教师生活区   襄城-凯地广场-荆州街103号,襄城区劳动就业管理局家属院   襄城-凯地广场-内环路224号,109.2万
襄城鼓楼北街昭明小学三十三中 精装三室送露台阳光房 看房方便,3室2厅|85m²|共5层|1992年建造,北门公寓   襄城-凯地广场-内环路306号,110万
满五税少 檀溪主干道 江边大气三室 学府花园旁山水檀溪秀园,3室2厅|85m²|共5层|1992年建造,山水檀溪秀园   襄城-广电中心-檀溪路,170万
